CMDLINE /usr/bin/python3 main.py
MEM 164.519531 1606092401.4087
MEM 164.519531 1606092401.5090
MEM 164.519531 1606092401.6094
MEM 164.519531 1606092401.7097
MEM 164.519531 1606092401.8100
MEM 164.519531 1606092401.9103
MEM 164.519531 1606092402.0107
MEM 164.519531 1606092402.1111
MEM 164.519531 1606092402.2114
MEM 164.519531 1606092402.3117
MEM 164.519531 1606092402.4120
MEM 164.519531 1606092402.5124
MEM 164.519531 1606092402.6128
MEM 164.519531 1606092402.7131
MEM 164.519531 1606092402.8134
MEM 164.519531 1606092402.9138
MEM 164.519531 1606092403.0141
MEM 164.519531 1606092403.1146
MEM 164.519531 1606092403.2148
MEM 164.519531 1606092403.3152
MEM 164.769531 1606092403.4155
MEM 164.769531 1606092403.5158
MEM 164.769531 1606092403.6162
MEM 164.769531 1606092403.7165
MEM 164.769531 1606092403.8168
MEM 164.769531 1606092403.9171
MEM 164.769531 1606092404.0175
MEM 164.769531 1606092404.1179
MEM 164.769531 1606092404.2182
MEM 164.769531 1606092404.3186
MEM 164.769531 1606092404.4189
MEM 164.769531 1606092404.5192
MEM 164.769531 1606092404.6196
MEM 164.769531 1606092404.7199
MEM 164.769531 1606092404.8202
MEM 164.769531 1606092404.9205
MEM 164.769531 1606092405.0209
MEM 164.769531 1606092405.1212
MEM 164.769531 1606092405.2215
MEM 164.769531 1606092405.3219
MEM 164.769531 1606092405.4222
MEM 164.769531 1606092405.5225
MEM 164.769531 1606092405.6228
MEM 164.769531 1606092405.7232
MEM 164.769531 1606092405.8235
MEM 164.769531 1606092405.9239
MEM 164.769531 1606092406.0242
MEM 165.019531 1606092406.1245
MEM 165.019531 1606092406.2249
MEM 165.019531 1606092406.3252
MEM 165.019531 1606092406.4255
MEM 165.019531 1606092406.5259
MEM 165.019531 1606092406.6262
MEM 165.019531 1606092406.7265
MEM 165.019531 1606092406.8268
MEM 165.019531 1606092406.9272
MEM 165.019531 1606092407.0275
MEM 165.019531 1606092407.1279
MEM 165.019531 1606092407.2282
MEM 165.019531 1606092407.3285
MEM 165.019531 1606092407.4288
MEM 165.019531 1606092407.5292
MEM 165.019531 1606092407.6295
MEM 165.019531 1606092407.7298
MEM 165.019531 1606092407.8302
MEM 165.019531 1606092407.9305
MEM 165.019531 1606092408.0308
MEM 165.019531 1606092408.1312
MEM 165.019531 1606092408.2315
MEM 165.019531 1606092408.3318
MEM 165.019531 1606092408.4321
MEM 165.019531 1606092408.5325
MEM 165.019531 1606092408.6328
MEM 165.019531 1606092408.7332
MEM 165.019531 1606092408.8335
MEM 165.269531 1606092408.9338
MEM 165.269531 1606092409.0341
MEM 165.269531 1606092409.1345
MEM 165.269531 1606092409.2349
MEM 165.269531 1606092409.3352
MEM 165.269531 1606092409.4356
MEM 165.269531 1606092409.5359
MEM 165.269531 1606092409.6362
MEM 165.269531 1606092409.7366
MEM 165.269531 1606092409.8369
MEM 165.269531 1606092409.9372
MEM 165.269531 1606092410.0376
MEM 165.269531 1606092410.1380
MEM 165.269531 1606092410.2383
MEM 165.269531 1606092410.3387
MEM 165.269531 1606092410.4389
MEM 165.269531 1606092410.5393
MEM 165.269531 1606092410.6396
MEM 165.269531 1606092410.7399
MEM 165.269531 1606092410.8403
MEM 165.269531 1606092410.9407
MEM 165.269531 1606092411.0410
MEM 165.269531 1606092411.1414
MEM 165.269531 1606092411.2417
MEM 165.269531 1606092411.3420
MEM 165.269531 1606092411.4424
MEM 165.269531 1606092411.5427
MEM 165.523438 1606092411.6430
MEM 165.523438 1606092411.7434
MEM 165.523438 1606092411.8437
MEM 165.523438 1606092411.9441
MEM 165.523438 1606092412.0444
MEM 165.523438 1606092412.1447
MEM 165.523438 1606092412.2451
MEM 165.523438 1606092412.3454
MEM 165.523438 1606092412.4458
MEM 165.523438 1606092412.5461
MEM 165.523438 1606092412.6464
MEM 165.523438 1606092412.7468
MEM 165.523438 1606092412.8471
MEM 165.523438 1606092412.9474
MEM 165.523438 1606092413.0477
MEM 165.523438 1606092413.1481
MEM 165.523438 1606092413.2484
MEM 165.523438 1606092413.3488
MEM 165.523438 1606092413.4491
MEM 165.523438 1606092413.5494
MEM 165.523438 1606092413.6498
MEM 165.523438 1606092413.7501
MEM 165.523438 1606092413.8505
MEM 165.523438 1606092413.9508
MEM 165.523438 1606092414.0512
MEM 165.523438 1606092414.1515
MEM 165.523438 1606092414.2518
MEM 165.773438 1606092414.3523
MEM 165.773438 1606092414.4526
MEM 165.773438 1606092414.5530
MEM 165.773438 1606092414.6533
MEM 165.773438 1606092414.7537
MEM 165.773438 1606092414.8540
MEM 165.773438 1606092414.9543
MEM 165.773438 1606092415.0546
MEM 165.773438 1606092415.1550
MEM 165.773438 1606092415.2553
MEM 165.773438 1606092415.3556
MEM 165.773438 1606092415.4559
MEM 165.773438 1606092415.5563
MEM 165.773438 1606092415.6566
MEM 165.773438 1606092415.7570
MEM 165.773438 1606092415.8573
MEM 165.773438 1606092415.9577
MEM 165.773438 1606092416.0580
MEM 165.773438 1606092416.1583
MEM 165.773438 1606092416.2587
MEM 165.773438 1606092416.3591
MEM 165.773438 1606092416.4594
MEM 165.773438 1606092416.5598
MEM 165.773438 1606092416.6601
MEM 165.773438 1606092416.7605
MEM 165.773438 1606092416.8608
MEM 165.773438 1606092416.9612
MEM 165.773438 1606092417.0615
MEM 166.023438 1606092417.1618
MEM 166.023438 1606092417.2622
MEM 166.023438 1606092417.3625
MEM 166.023438 1606092417.4628
MEM 166.023438 1606092417.5632
MEM 166.023438 1606092417.6636
MEM 166.023438 1606092417.7639
MEM 166.023438 1606092417.8642
MEM 166.023438 1606092417.9646
MEM 166.023438 1606092418.0649
MEM 166.023438 1606092418.1652
MEM 166.023438 1606092418.2656
MEM 166.023438 1606092418.3659
MEM 166.023438 1606092418.4663
MEM 166.023438 1606092418.5667
MEM 166.023438 1606092418.6671
MEM 166.023438 1606092418.7674
MEM 166.023438 1606092418.8677
MEM 166.023438 1606092418.9681
MEM 166.023438 1606092419.0684
MEM 166.023438 1606092419.1688
MEM 166.023438 1606092419.2691
MEM 166.023438 1606092419.3695
MEM 166.023438 1606092419.4699
MEM 166.023438 1606092419.5702
MEM 166.023438 1606092419.6706
MEM 166.023438 1606092419.7709
MEM 166.273438 1606092419.8712
MEM 166.273438 1606092419.9716
MEM 166.273438 1606092420.0719
MEM 166.273438 1606092420.1722
MEM 166.273438 1606092420.2725
MEM 166.273438 1606092420.3729
MEM 166.273438 1606092420.4732
MEM 166.273438 1606092420.5735
MEM 166.273438 1606092420.6739
MEM 166.273438 1606092420.7742
MEM 166.273438 1606092420.8745
MEM 166.273438 1606092420.9748
MEM 166.273438 1606092421.0752
MEM 166.273438 1606092421.1755
MEM 166.273438 1606092421.2758
MEM 166.273438 1606092421.3762
MEM 166.273438 1606092421.4765
MEM 166.273438 1606092421.5768
MEM 166.273438 1606092421.6772
MEM 166.273438 1606092421.7776
MEM 166.273438 1606092421.8779
MEM 166.273438 1606092421.9782
MEM 166.273438 1606092422.0785
MEM 166.273438 1606092422.1788
MEM 166.273438 1606092422.2792
MEM 166.273438 1606092422.3795
MEM 166.273438 1606092422.4798
MEM 166.523438 1606092422.5802
MEM 166.523438 1606092422.6805
MEM 166.523438 1606092422.7808
MEM 166.523438 1606092422.8811
MEM 166.523438 1606092422.9815
MEM 166.523438 1606092423.0818
MEM 166.523438 1606092423.1821
MEM 166.523438 1606092423.2825
MEM 166.523438 1606092423.3828
MEM 166.523438 1606092423.4832
MEM 166.523438 1606092423.5835
MEM 166.523438 1606092423.6839
MEM 166.523438 1606092423.7842
MEM 166.523438 1606092423.8845
MEM 166.523438 1606092423.9849
MEM 166.523438 1606092424.0852
MEM 166.523438 1606092424.1856
MEM 166.523438 1606092424.2859
MEM 166.523438 1606092424.3862
MEM 166.523438 1606092424.4866
MEM 166.523438 1606092424.5869
MEM 166.523438 1606092424.6873
MEM 166.523438 1606092424.7876
MEM 166.523438 1606092424.8879
MEM 166.523438 1606092424.9883
MEM 166.523438 1606092425.0886
MEM 166.523438 1606092425.1889
MEM 166.773438 1606092425.2892
MEM 166.773438 1606092425.3896
MEM 166.773438 1606092425.4899
MEM 166.773438 1606092425.5902
MEM 166.773438 1606092425.6906
MEM 166.773438 1606092425.7908
MEM 166.773438 1606092425.8911
MEM 166.773438 1606092425.9914
MEM 166.773438 1606092426.0918
MEM 166.773438 1606092426.1921
MEM 166.773438 1606092426.2925
MEM 166.773438 1606092426.3928
MEM 166.773438 1606092426.4932
MEM 166.773438 1606092426.5935
MEM 166.773438 1606092426.6939
MEM 166.773438 1606092426.7942
MEM 166.773438 1606092426.8945
MEM 166.773438 1606092426.9948
MEM 166.773438 1606092427.0952
MEM 166.773438 1606092427.1956
MEM 166.773438 1606092427.2959
MEM 166.773438 1606092427.3963
MEM 166.773438 1606092427.4966
MEM 166.773438 1606092427.5970
MEM 166.773438 1606092427.6973
MEM 166.773438 1606092427.7977
MEM 166.773438 1606092427.8980
MEM 166.773438 1606092427.9983
MEM 167.023438 1606092428.0987
MEM 167.023438 1606092428.1990
MEM 167.023438 1606092428.2994
MEM 167.023438 1606092428.3997
MEM 167.023438 1606092428.5001
MEM 167.023438 1606092428.6004
MEM 167.023438 1606092428.7008
MEM 167.023438 1606092428.8011
MEM 167.023438 1606092428.9015
MEM 167.023438 1606092429.0018
MEM 167.023438 1606092429.1022
MEM 167.023438 1606092429.2025
MEM 167.023438 1606092429.3028
MEM 167.023438 1606092429.4032
MEM 167.023438 1606092429.5035
MEM 167.023438 1606092429.6039
MEM 167.023438 1606092429.7043
MEM 167.023438 1606092429.8046
MEM 167.023438 1606092429.9050
MEM 167.023438 1606092430.0053
MEM 167.023438 1606092430.1056
MEM 167.023438 1606092430.2060
MEM 167.023438 1606092430.3063
MEM 167.023438 1606092430.4067
MEM 167.023438 1606092430.5071
MEM 167.023438 1606092430.6074
MEM 167.023438 1606092430.7078
MEM 167.273438 1606092430.8081
MEM 167.273438 1606092430.9084
MEM 167.273438 1606092431.0087
MEM 167.273438 1606092431.1091
MEM 167.273438 1606092431.2094
MEM 167.273438 1606092431.3098
MEM 167.273438 1606092431.4101
MEM 167.273438 1606092431.5104
MEM 167.273438 1606092431.6107
MEM 167.273438 1606092431.7111
MEM 167.273438 1606092431.8114
MEM 167.273438 1606092431.9117
MEM 167.273438 1606092432.0120
MEM 167.273438 1606092432.1124
MEM 167.273438 1606092432.2127
MEM 167.273438 1606092432.3130
MEM 167.273438 1606092432.4134
MEM 167.273438 1606092432.5137
MEM 167.273438 1606092432.6141
MEM 167.273438 1606092432.7144
MEM 167.273438 1606092432.8147
MEM 167.273438 1606092432.9151
MEM 167.273438 1606092433.0154
MEM 167.273438 1606092433.1158
MEM 167.273438 1606092433.2161
MEM 167.273438 1606092433.3164
MEM 167.273438 1606092433.4168
MEM 167.523438 1606092433.5171
MEM 167.523438 1606092433.6175
MEM 167.523438 1606092433.7178
MEM 167.523438 1606092433.8181
MEM 167.523438 1606092433.9185
MEM 167.523438 1606092434.0188
MEM 167.523438 1606092434.1192
MEM 167.523438 1606092434.2195
MEM 167.523438 1606092434.3199
MEM 167.523438 1606092434.4202
MEM 167.523438 1606092434.5205
MEM 167.523438 1606092434.6209
MEM 167.523438 1606092434.7212
MEM 167.523438 1606092434.8216
MEM 167.523438 1606092434.9220
MEM 167.523438 1606092435.0223
MEM 167.523438 1606092435.1226
MEM 167.523438 1606092435.2230
MEM 167.523438 1606092435.3233
MEM 167.523438 1606092435.4236
MEM 167.523438 1606092435.5240
MEM 167.523438 1606092435.6243
MEM 167.523438 1606092435.7247
MEM 167.523438 1606092435.8250
MEM 167.523438 1606092435.9253
MEM 167.523438 1606092436.0256
MEM 167.523438 1606092436.1260
MEM 167.777344 1606092436.2263
MEM 167.777344 1606092436.3267
MEM 167.777344 1606092436.4270
MEM 167.777344 1606092436.5274
MEM 167.777344 1606092436.6277
MEM 167.777344 1606092436.7280
MEM 167.777344 1606092436.8284
MEM 167.777344 1606092436.9287
MEM 167.777344 1606092437.0291
MEM 167.777344 1606092437.1294
MEM 167.777344 1606092437.2297
MEM 167.777344 1606092437.3301
MEM 167.777344 1606092437.4304
MEM 167.777344 1606092437.5308
MEM 167.777344 1606092437.6311
MEM 167.777344 1606092437.7314
MEM 167.777344 1606092437.8318
MEM 167.777344 1606092437.9321
MEM 167.777344 1606092438.0325
MEM 167.777344 1606092438.1328
MEM 167.777344 1606092438.2331
MEM 167.777344 1606092438.3335
MEM 167.777344 1606092438.4338
MEM 167.777344 1606092438.5342
MEM 167.777344 1606092438.6345
MEM 167.777344 1606092438.7349
MEM 167.777344 1606092438.8352
MEM 167.777344 1606092438.9356
MEM 168.027344 1606092439.0359
MEM 168.027344 1606092439.1363
MEM 168.027344 1606092439.2366
MEM 168.027344 1606092439.3370
MEM 168.027344 1606092439.4373
MEM 168.027344 1606092439.5376
MEM 168.027344 1606092439.6380
MEM 168.027344 1606092439.7383
MEM 168.027344 1606092439.8386
MEM 168.027344 1606092439.9391
MEM 168.027344 1606092440.0394
MEM 168.027344 1606092440.1397
MEM 168.027344 1606092440.2400
MEM 168.027344 1606092440.3404
MEM 168.027344 1606092440.4407
MEM 168.027344 1606092440.5410
MEM 168.027344 1606092440.6414
MEM 168.027344 1606092440.7417
MEM 168.027344 1606092440.8420
MEM 168.027344 1606092440.9424
MEM 168.027344 1606092441.0427
MEM 168.027344 1606092441.1431
MEM 168.027344 1606092441.2434
MEM 168.027344 1606092441.3437
MEM 168.027344 1606092441.4440
MEM 168.027344 1606092441.5444
MEM 168.027344 1606092441.6447
MEM 168.277344 1606092441.7450
MEM 168.277344 1606092441.8453
MEM 168.277344 1606092441.9457
MEM 168.277344 1606092442.0460
MEM 168.277344 1606092442.1463
MEM 168.277344 1606092442.2467
MEM 168.277344 1606092442.3470
MEM 168.277344 1606092442.4473
MEM 168.277344 1606092442.5476
MEM 168.277344 1606092442.6480
MEM 168.277344 1606092442.7483
MEM 168.277344 1606092442.8486
MEM 168.277344 1606092442.9490
MEM 168.277344 1606092443.0493
MEM 168.277344 1606092443.1496
MEM 168.277344 1606092443.2500
MEM 168.277344 1606092443.3503
MEM 168.277344 1606092443.4507
MEM 168.277344 1606092443.5510
MEM 168.277344 1606092443.6514
MEM 168.277344 1606092443.7517
MEM 168.277344 1606092443.8520
MEM 168.277344 1606092443.9524
MEM 168.277344 1606092444.0527
MEM 168.277344 1606092444.1530
MEM 168.277344 1606092444.2534
MEM 168.277344 1606092444.3537
MEM 168.527344 1606092444.4540
MEM 168.527344 1606092444.5543
MEM 168.527344 1606092444.6547
MEM 168.527344 1606092444.7550
MEM 168.527344 1606092444.8554
MEM 168.527344 1606092444.9557
MEM 168.527344 1606092445.0562
MEM 168.527344 1606092445.1565
MEM 168.527344 1606092445.2568
MEM 168.527344 1606092445.3572
MEM 168.527344 1606092445.4575
MEM 168.527344 1606092445.5578
MEM 168.527344 1606092445.6581
MEM 168.527344 1606092445.7585
MEM 168.527344 1606092445.8588
MEM 168.527344 1606092445.9592
MEM 168.527344 1606092446.0595
MEM 168.527344 1606092446.1598
MEM 168.527344 1606092446.2601
MEM 168.527344 1606092446.3605
MEM 168.527344 1606092446.4608
MEM 168.527344 1606092446.5629
MEM 168.527344 1606092446.6633
MEM 168.527344 1606092446.7636
MEM 168.527344 1606092446.8640
MEM 168.527344 1606092446.9643
MEM 168.527344 1606092447.0647
MEM 168.527344 1606092447.1650
MEM 168.777344 1606092447.2654
MEM 168.777344 1606092447.3657
MEM 168.777344 1606092447.4660
MEM 168.777344 1606092447.5664
MEM 168.777344 1606092447.6667
MEM 168.777344 1606092447.7671
MEM 168.777344 1606092447.8674
MEM 168.777344 1606092447.9677
MEM 168.777344 1606092448.0681
MEM 168.777344 1606092448.1684
MEM 168.777344 1606092448.2687
MEM 168.777344 1606092448.3690
MEM 168.777344 1606092448.4694
MEM 168.777344 1606092448.5697
MEM 168.777344 1606092448.6700
MEM 168.777344 1606092448.7704
MEM 168.777344 1606092448.8707
MEM 168.777344 1606092448.9710
MEM 168.777344 1606092449.0714
MEM 168.777344 1606092449.1717
MEM 168.777344 1606092449.2720
MEM 168.777344 1606092449.3724
MEM 168.777344 1606092449.4727
MEM 168.777344 1606092449.5730
MEM 168.777344 1606092449.6734
MEM 168.777344 1606092449.7737
MEM 168.777344 1606092449.8741
MEM 168.777344 1606092449.9744
MEM 169.027344 1606092450.0748
MEM 169.027344 1606092450.1753
MEM 169.027344 1606092450.2756
MEM 169.027344 1606092450.3760
MEM 169.027344 1606092450.4763
MEM 169.027344 1606092450.5767
MEM 169.027344 1606092450.6770
MEM 169.027344 1606092450.7774
MEM 169.027344 1606092450.8778
MEM 169.027344 1606092450.9781
MEM 169.027344 1606092451.0784
MEM 169.027344 1606092451.1788
MEM 169.027344 1606092451.2791
MEM 169.027344 1606092451.3795
MEM 169.027344 1606092451.4798
MEM 169.027344 1606092451.5802
MEM 169.027344 1606092451.6806
MEM 169.027344 1606092451.7809
MEM 169.027344 1606092451.8813
MEM 169.027344 1606092451.9816
MEM 169.027344 1606092452.0819
MEM 169.027344 1606092452.1823
MEM 169.027344 1606092452.2826
MEM 169.027344 1606092452.3829
MEM 169.027344 1606092452.4833
MEM 169.027344 1606092452.5836
MEM 169.027344 1606092452.6839
MEM 169.027344 1606092452.7843
MEM 169.027344 1606092452.8846
MEM 169.277344 1606092452.9849
MEM 169.277344 1606092453.0853
MEM 169.277344 1606092453.1856
MEM 169.277344 1606092453.2859
MEM 169.277344 1606092453.3863
MEM 169.277344 1606092453.4866
MEM 169.277344 1606092453.5868
MEM 169.277344 1606092453.6872
MEM 169.277344 1606092453.7875
MEM 169.277344 1606092453.8879
MEM 169.277344 1606092453.9883
MEM 169.277344 1606092454.0886
MEM 169.277344 1606092454.1890
MEM 169.277344 1606092454.2893
MEM 169.277344 1606092454.3896
MEM 169.277344 1606092454.4900
MEM 169.277344 1606092454.5903
MEM 169.277344 1606092454.6907
MEM 169.277344 1606092454.7910
MEM 169.277344 1606092454.8914
MEM 169.277344 1606092454.9917
MEM 169.277344 1606092455.0921
MEM 169.277344 1606092455.1925
MEM 169.277344 1606092455.2929
MEM 169.277344 1606092455.3932
MEM 169.277344 1606092455.4936
MEM 169.277344 1606092455.5939
MEM 169.277344 1606092455.6942
MEM 169.527344 1606092455.7946
MEM 169.527344 1606092455.8948
MEM 169.527344 1606092455.9952
MEM 169.527344 1606092456.0955
MEM 169.527344 1606092456.1958
MEM 169.527344 1606092456.2962
MEM 169.527344 1606092456.3965
MEM 169.527344 1606092456.4968
MEM 169.527344 1606092456.5971
MEM 169.527344 1606092456.6975
MEM 169.527344 1606092456.7978
MEM 169.527344 1606092456.8982
MEM 169.527344 1606092456.9985
MEM 169.527344 1606092457.0988
MEM 169.527344 1606092457.1992
MEM 169.527344 1606092457.2995
MEM 169.527344 1606092457.3998
MEM 169.527344 1606092457.5001
MEM 169.527344 1606092457.6005
MEM 169.527344 1606092457.7008
MEM 169.527344 1606092457.8011
MEM 169.527344 1606092457.9014
MEM 169.527344 1606092458.0018
MEM 169.527344 1606092458.1021
MEM 169.527344 1606092458.2025
MEM 169.527344 1606092458.3028
MEM 169.527344 1606092458.4032
MEM 169.777344 1606092458.5035
MEM 169.777344 1606092458.6039
MEM 169.777344 1606092458.7043
MEM 169.777344 1606092458.8046
MEM 169.777344 1606092458.9050
MEM 169.777344 1606092459.0053
MEM 169.777344 1606092459.1056
MEM 169.777344 1606092459.2060
MEM 169.777344 1606092459.3063
MEM 169.777344 1606092459.4066
MEM 169.777344 1606092459.5070
MEM 169.777344 1606092459.6073
MEM 169.777344 1606092459.7077
MEM 169.777344 1606092459.8080
MEM 169.777344 1606092459.9084
MEM 169.777344 1606092460.0087
MEM 169.777344 1606092460.1091
MEM 169.777344 1606092460.2094
MEM 169.777344 1606092460.3097
MEM 169.777344 1606092460.4102
MEM 169.777344 1606092460.5105
MEM 169.777344 1606092460.6108
MEM 169.777344 1606092460.7112
MEM 169.777344 1606092460.8115
MEM 169.777344 1606092460.9118
MEM 169.777344 1606092461.0121
MEM 169.777344 1606092461.1125
MEM 169.777344 1606092461.2128
MEM 170.031250 1606092461.3131
MEM 170.031250 1606092461.4135
MEM 170.031250 1606092461.5138
MEM 170.031250 1606092461.6141
MEM 170.031250 1606092461.7144
MEM 170.031250 1606092461.8148
MEM 170.031250 1606092461.9151
MEM 170.031250 1606092462.0154
MEM 170.031250 1606092462.1158
MEM 170.031250 1606092462.2161
MEM 170.031250 1606092462.3164
MEM 170.031250 1606092462.4167
MEM 170.031250 1606092462.5171
MEM 170.031250 1606092462.6174
MEM 170.031250 1606092462.7178
MEM 170.031250 1606092462.8182
MEM 170.031250 1606092462.9185
MEM 170.031250 1606092463.0189
MEM 170.031250 1606092463.1192
MEM 170.031250 1606092463.2195
MEM 170.031250 1606092463.3199
MEM 170.031250 1606092463.4202
MEM 170.031250 1606092463.5206
MEM 170.031250 1606092463.6209
MEM 170.031250 1606092463.7213
MEM 170.031250 1606092463.8216
MEM 170.031250 1606092463.9219
MEM 170.281250 1606092464.0223
MEM 170.281250 1606092464.1226
MEM 170.281250 1606092464.2231
MEM 170.281250 1606092464.3234
MEM 170.281250 1606092464.4237
MEM 170.281250 1606092464.5241
MEM 170.281250 1606092464.6245
MEM 170.281250 1606092464.7248
MEM 170.281250 1606092464.8251
MEM 170.281250 1606092464.9255
MEM 170.281250 1606092465.0258
MEM 170.281250 1606092465.1262
MEM 170.281250 1606092465.2265
MEM 170.281250 1606092465.3268
MEM 170.281250 1606092465.4272
MEM 170.281250 1606092465.5276
MEM 170.281250 1606092465.6279
MEM 170.281250 1606092465.7283
MEM 170.281250 1606092465.8286
MEM 170.281250 1606092465.9289
MEM 170.281250 1606092466.0292
MEM 170.281250 1606092466.1296
MEM 170.281250 1606092466.2299
MEM 170.281250 1606092466.3302
MEM 170.281250 1606092466.4306
MEM 170.281250 1606092466.5308
MEM 170.281250 1606092466.6312
MEM 170.281250 1606092466.7316
MEM 170.531250 1606092466.8319
MEM 170.531250 1606092466.9323
MEM 170.531250 1606092467.0326
MEM 170.531250 1606092467.1329
MEM 170.531250 1606092467.2333
MEM 170.531250 1606092467.3336
MEM 170.531250 1606092467.4339
MEM 170.531250 1606092467.5343
MEM 170.531250 1606092467.6346
MEM 170.531250 1606092467.7348
MEM 170.531250 1606092467.8352
MEM 170.531250 1606092467.9355
MEM 170.531250 1606092468.0358
MEM 170.531250 1606092468.1362
MEM 170.531250 1606092468.2365
MEM 170.531250 1606092468.3368
MEM 170.531250 1606092468.4371
MEM 170.531250 1606092468.5375
MEM 170.531250 1606092468.6378
MEM 170.531250 1606092468.7381
MEM 170.531250 1606092468.8385
MEM 170.531250 1606092468.9388
MEM 170.531250 1606092469.0392
MEM 170.531250 1606092469.1395
MEM 170.531250 1606092469.2399
MEM 170.531250 1606092469.3402
MEM 170.531250 1606092469.4405
MEM 170.781250 1606092469.5409
MEM 170.781250 1606092469.6412
MEM 170.781250 1606092469.7416
MEM 170.781250 1606092469.8419
MEM 170.781250 1606092469.9422
MEM 170.781250 1606092470.0425
MEM 170.781250 1606092470.1428
MEM 170.781250 1606092470.2432
MEM 170.781250 1606092470.3435
MEM 170.781250 1606092470.4439
MEM 170.781250 1606092470.5442
MEM 170.781250 1606092470.6446
MEM 170.781250 1606092470.7450
MEM 170.781250 1606092470.8454
MEM 170.781250 1606092470.9457
MEM 170.781250 1606092471.0460
MEM 170.781250 1606092471.1464
MEM 170.781250 1606092471.2467
MEM 170.781250 1606092471.3471
MEM 170.781250 1606092471.4474
MEM 170.781250 1606092471.5477
MEM 170.781250 1606092471.6481
MEM 170.781250 1606092471.7484
MEM 170.781250 1606092471.8488
MEM 170.781250 1606092471.9491
MEM 170.781250 1606092472.0494
MEM 170.781250 1606092472.1498
MEM 171.031250 1606092472.2501
MEM 171.031250 1606092472.3505
MEM 171.031250 1606092472.4508
MEM 171.031250 1606092472.5512
MEM 171.031250 1606092472.6515
MEM 171.031250 1606092472.7518
MEM 171.031250 1606092472.8522
MEM 171.031250 1606092472.9525
MEM 171.031250 1606092473.0528
MEM 171.031250 1606092473.1532
MEM 171.031250 1606092473.2535
MEM 171.031250 1606092473.3538
MEM 171.031250 1606092473.4541
MEM 171.031250 1606092473.5545
MEM 171.031250 1606092473.6548
MEM 171.031250 1606092473.7551
MEM 171.031250 1606092473.8555
MEM 171.031250 1606092473.9558
MEM 171.031250 1606092474.0561
MEM 171.031250 1606092474.1565
MEM 171.031250 1606092474.2568
MEM 171.031250 1606092474.3571
MEM 171.031250 1606092474.4574
MEM 171.031250 1606092474.5578
MEM 171.031250 1606092474.6581
MEM 171.031250 1606092474.7585
MEM 171.031250 1606092474.8588
MEM 171.281250 1606092474.9592
MEM 171.281250 1606092475.0595
MEM 171.281250 1606092475.1599
MEM 171.281250 1606092475.2602
MEM 171.281250 1606092475.3605
MEM 171.281250 1606092475.4609
MEM 171.281250 1606092475.5621
MEM 171.281250 1606092475.6624
MEM 171.281250 1606092475.7629
MEM 171.281250 1606092475.8632
MEM 171.281250 1606092475.9635
MEM 171.281250 1606092476.0638
MEM 171.281250 1606092476.1642
MEM 171.281250 1606092476.2645
MEM 171.281250 1606092476.3648
MEM 171.281250 1606092476.4652
MEM 171.281250 1606092476.5655
MEM 171.281250 1606092476.6659
MEM 171.281250 1606092476.7662
MEM 171.281250 1606092476.8665
MEM 171.281250 1606092476.9668
MEM 171.281250 1606092477.0672
MEM 171.281250 1606092477.1675
MEM 171.281250 1606092477.2678
MEM 171.281250 1606092477.3681
MEM 171.281250 1606092477.4685
MEM 171.281250 1606092477.5688
MEM 171.281250 1606092477.6691
MEM 171.531250 1606092477.7695
MEM 171.531250 1606092477.8698
MEM 171.531250 1606092477.9701
MEM 171.531250 1606092478.0705
MEM 171.531250 1606092478.1708
MEM 171.531250 1606092478.2711
MEM 171.531250 1606092478.3714
MEM 171.531250 1606092478.4718
MEM 171.531250 1606092478.5721
MEM 171.531250 1606092478.6725
MEM 171.531250 1606092478.7729
MEM 171.531250 1606092478.8733
MEM 171.531250 1606092478.9736
MEM 171.531250 1606092479.0739
MEM 171.531250 1606092479.1743
MEM 171.531250 1606092479.2746
MEM 171.531250 1606092479.3750
MEM 171.531250 1606092479.4753
MEM 171.531250 1606092479.5756
MEM 171.531250 1606092479.6760
MEM 171.531250 1606092479.7763
MEM 171.531250 1606092479.8766
MEM 171.531250 1606092479.9769
MEM 171.531250 1606092480.0773
MEM 171.531250 1606092480.1776
MEM 171.531250 1606092480.2780
MEM 171.531250 1606092480.3783
MEM 171.781250 1606092480.4787
MEM 171.781250 1606092480.5790
MEM 171.781250 1606092480.6793
MEM 171.781250 1606092480.7796
MEM 171.781250 1606092480.8801
MEM 171.781250 1606092480.9804
MEM 171.781250 1606092481.0807
MEM 171.781250 1606092481.1810
MEM 171.781250 1606092481.2814
MEM 171.781250 1606092481.3817
MEM 171.781250 1606092481.4820
MEM 171.781250 1606092481.5824
MEM 171.781250 1606092481.6827
MEM 171.781250 1606092481.7830
MEM 171.781250 1606092481.8834
MEM 171.781250 1606092481.9837
MEM 171.781250 1606092482.0840
MEM 171.781250 1606092482.1843
MEM 171.781250 1606092482.2847
MEM 171.781250 1606092482.3850
MEM 171.781250 1606092482.4853
MEM 171.781250 1606092482.5857
MEM 171.781250 1606092482.6860
MEM 171.781250 1606092482.7863
MEM 171.781250 1606092482.8867
MEM 171.781250 1606092482.9870
MEM 171.781250 1606092483.0873
MEM 172.031250 1606092483.1877
MEM 172.031250 1606092483.2880
MEM 172.031250 1606092483.3883
MEM 172.031250 1606092483.4887
MEM 172.031250 1606092483.5890
MEM 172.031250 1606092483.6893
MEM 172.031250 1606092483.7897
